timestamp,window_ts,window_time,trade_id,side,entry_price,entry_shares,entry_cost,edge_at_entry,prob_at_entry,btc_delta_at_entry,seconds_remaining_at_entry,entry_delta_pct,entry_seconds_remaining,entry_latency_ms,max_prob_during_hold,min_prob_during_hold,max_sell_price_seen,min_sell_price_seen,exit_type,exit_price,exit_shares_sold,exit_revenue,residual_shares,residual_value,exit_latency_ms,btc_final_price,btc_final_delta_pct,won_resolution,resolution_payout,resolution_method,claim_result,profit,return_pct,profit_if_held
1778149474.0884078,1778149200,06:20,90,DOWN,0.55,45.5,25.0,0.403,0.99,-0.0628,25.9,-0.0628,25.9,0.0,0.99,0.01,0.02,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80800.0,-0.09,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778149616.7177083,1778149500,06:25,91,DOWN,0.55,45.5,25.0,0.3717,0.9087,-0.0625,183.3,-0.0625,183.3,0.0,0.9087,0.01,0.28,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80614.46,-0.2296,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778149860.080427,1778149800,06:30,92,UP,0.55,45.5,25.0,0.3919,0.9189,0.0898,239.9,0.0898,239.9,0.0,0.99,0.7414,0.99,0.74,resolution,0.0,0.0,0.0,45.5,0.0,0,80704.77,0.112,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778150184.7316601,1778150100,06:35,93,UP,0.55,45.5,25.0,0.3309,0.8589,0.0658,215.3,0.0658,215.3,0.0,0.99,0.7017,0.99,0.7,resolution,0.0,0.0,0.0,45.5,0.0,0,80807.03,0.1267,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778150509.377319,1778150400,06:40,94,UP,0.55,45.5,25.0,0.3581,0.8941,0.0639,190.6,0.0639,190.6,0.0,0.99,0.6239,0.99,0.62,resolution,0.0,0.0,0.0,45.5,0.0,0,80881.08,0.0916,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778150948.7935698,1778150700,06:45,95,DOWN,0.55,45.5,25.0,0.413,0.99,-0.0607,51.2,-0.0607,51.2,0.0,0.99,0.01,0.11,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80827.09,-0.0668,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778151767.5034406,1778151600,07:00,96,UP,0.55,45.5,25.0,0.3954,0.9574,0.0732,132.5,0.0732,132.5,0.0,0.99,0.7801,0.99,0.78,resolution,0.0,0.0,0.0,45.5,0.0,0,80965.3,0.1417,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778151960.0958464,1778151900,07:05,97,UP,0.55,45.5,25.0,0.3446,0.8646,0.0648,239.9,0.0648,239.9,0.0,0.99,0.5462,0.99,0.55,resolution,0.0,0.0,0.0,45.5,0.0,0,80986.72,0.0265,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778152260.0245512,1778152200,07:10,98,DOWN,0.55,45.5,25.0,0.3869,0.9099,-0.0773,240.0,-0.0773,240.0,0.0,0.9099,0.01,0.38,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80948.96,-0.0466,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778152644.3251374,1778152500,07:15,99,DOWN,0.55,45.5,25.0,0.3847,0.9377,-0.0723,155.7,-0.0723,155.7,0.0,0.9377,0.01,0.39,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80901.09,-0.0591,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778153041.3473825,1778152800,07:20,100,UP,0.55,45.5,25.0,0.4122,0.9862,0.0606,58.7,0.0606,58.7,0.0,0.99,0.8734,0.99,0.87,resolution,0.0,0.0,0.0,45.5,0.0,0,80991.97,0.1123,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778153201.3289585,1778153100,07:25,101,DOWN,0.55,45.5,25.0,0.3627,0.8957,-0.0642,198.7,-0.0642,198.7,0.0,0.8957,0.01,0.22,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80896.88,-0.1174,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778153510.313165,1778153400,07:30,102,UP,0.55,45.5,25.0,0.3785,0.9155,0.0656,189.7,0.0656,189.7,0.0,0.99,0.7006,0.99,0.7,resolution,0.0,0.0,0.0,45.5,0.0,0,80964.53,0.0836,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778154503.0393806,1778154300,07:45,103,DOWN,0.55,45.5,25.0,0.4034,0.9684,-0.0634,97.0,-0.0634,97.0,0.0,0.9684,0.01,0.18,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80866.8,-0.1447,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778154660.0132518,1778154600,07:50,104,DOWN,0.55,45.5,25.0,0.3939,0.9159,-0.0739,240.0,-0.0739,240.0,0.0,0.9159,0.01,0.42,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80859.5,-0.009,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778155397.5218747,1778155200,08:00,105,UP,0.55,45.5,25.0,0.4032,0.9692,0.0655,102.5,0.0655,102.5,0.0,0.99,0.8251,0.99,0.83,resolution,0.0,0.0,0.0,45.5,0.0,0,80980.89,0.1413,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778155600.5627549,1778155500,08:05,106,DOWN,0.55,45.5,25.0,0.365,0.897,-0.0619,199.4,-0.0619,199.4,0.0,0.897,0.0193,0.33,0.02,resolution,0.0,0.0,0.0,45.5,0.0,0,80978.37,-0.0031,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778155897.132092,1778155800,08:10,107,UP,0.55,45.5,25.0,0.3674,0.8984,0.0628,202.9,0.0628,202.9,0.0,0.99,0.7391,0.99,0.74,resolution,0.0,0.0,0.0,45.5,0.0,0,81080.0,0.1255,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778156239.4806743,1778156100,08:15,108,DOWN,0.55,45.5,25.0,0.376,0.92,-0.0617,160.5,-0.0617,160.5,0.0,0.92,0.01,0.36,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80992.55,-0.1079,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778156801.3551433,1778156700,08:25,109,UP,0.55,45.5,25.0,0.3837,0.9187,0.0682,198.6,0.0682,198.6,0.0,0.99,0.6579,0.99,0.66,resolution,0.0,0.0,0.0,45.5,0.0,0,81062.0,0.0691,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778158367.9103057,1778158200,08:50,110,UP,0.55,45.5,25.0,0.3838,0.9358,0.0605,132.1,0.0605,132.1,0.0,0.99,0.7766,0.99,0.78,resolution,0.0,0.0,0.0,45.5,0.0,0,81160.84,0.1269,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778158627.6415575,1778158500,08:55,111,DOWN,0.55,45.5,25.0,0.3753,0.9163,-0.0628,172.4,-0.0628,172.4,0.0,0.9163,0.2431,0.5,0.24,resolution,0.0,0.0,0.0,45.5,0.0,0,81162.01,0.0014,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778158860.082293,1778158800,09:00,112,DOWN,0.55,45.5,25.0,0.4253,0.9513,-0.089,239.9,-0.089,239.9,0.0,0.9513,0.01,0.49,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81108.12,-0.0664,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778159219.8738804,1778159100,09:05,113,DOWN,0.55,45.5,25.0,0.3701,0.9081,-0.0618,180.1,-0.0618,180.1,0.0,0.9081,0.01,0.25,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81022.21,-0.1059,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778159599.8345897,1778159400,09:10,114,DOWN,0.55,45.5,25.0,0.4003,0.9643,-0.0625,100.2,-0.0625,100.2,0.0,0.9643,0.01,0.18,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80931.73,-0.1117,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778159760.0360162,1778159700,09:15,115,DOWN,0.55,45.5,25.0,0.3642,0.8832,-0.0639,240.0,-0.0639,240.0,0.0,0.8832,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,81053.12,0.15,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778160109.3627186,1778160000,09:20,116,UP,0.55,45.5,25.0,0.3839,0.9219,0.0678,190.6,0.0678,190.6,0.0,0.99,0.7121,0.99,0.71,resolution,0.0,0.0,0.0,45.5,0.0,0,81095.68,0.0525,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778160360.0797877,1778160300,09:25,117,DOWN,0.55,45.5,25.0,0.448,0.98,-0.1102,239.9,-0.1102,239.9,0.0,0.98,0.01,0.16,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80964.26,-0.1621,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778160665.289547,1778160600,09:30,118,DOWN,0.55,45.5,25.0,0.3747,0.8967,-0.067,234.7,-0.067,234.7,0.0,0.8967,0.01,0.4,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80815.21,-0.1841,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778160983.0586057,1778160900,09:35,119,DOWN,0.55,45.5,25.0,0.3372,0.8632,-0.0609,216.9,-0.0609,216.9,0.0,0.8632,0.01,0.29,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80694.27,-0.1497,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778161267.4328501,1778161200,09:40,120,DOWN,0.55,45.5,25.0,0.3516,0.8736,-0.0654,232.6,-0.0654,232.6,0.0,0.8736,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80579.17,-0.1426,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778161560.0594277,1778161500,09:45,121,DOWN,0.55,45.5,25.0,0.4454,0.9764,-0.1065,239.9,-0.1065,239.9,0.0,0.9764,0.01,0.47,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80324.67,-0.3158,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778161879.749011,1778161800,09:50,122,DOWN,0.55,45.5,25.0,0.2976,0.8226,-0.0618,220.3,-0.0618,220.3,0.0,0.8226,0.01,0.45,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80482.92,0.197,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778162197.193727,1778162100,09:55,123,UP,0.55,45.5,25.0,0.3088,0.8418,0.0661,202.8,0.0661,202.8,0.0,0.99,0.6398,0.99,0.64,resolution,0.0,0.0,0.0,45.5,0.0,0,80503.68,0.0258,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778162662.0247467,1778162400,10:00,124,DOWN,0.55,45.5,25.0,0.4056,0.9866,-0.0605,38.0,-0.0605,38.0,0.0,0.9866,0.01,0.07,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80438.61,-0.0808,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778162951.3611653,1778162700,10:05,125,UP,0.55,45.5,25.0,0.4004,0.9804,0.0628,48.6,0.0628,48.6,0.0,0.99,0.9035,0.99,0.9,resolution,0.0,0.0,0.0,45.5,0.0,0,80509.99,0.0887,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778163064.7846127,1778163000,10:10,126,UP,0.55,45.5,25.0,0.3088,0.8298,0.0646,235.2,0.0646,235.2,0.0,0.99,0.7284,0.99,0.73,resolution,0.0,0.0,0.0,45.5,0.0,0,80670.47,0.1993,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778163360.218286,1778163300,10:15,127,DOWN,0.55,45.5,25.0,0.3254,0.8474,-0.0714,239.8,-0.0714,239.8,0.0,0.8474,0.01,0.27,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80467.46,-0.2517,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778163865.1282847,1778163600,10:20,128,UP,0.55,45.5,25.0,0.4014,0.9874,0.0639,34.9,0.0639,34.9,0.0,0.99,0.9583,0.99,0.96,resolution,0.0,0.0,0.0,45.5,0.0,0,80525.3,0.0719,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778163960.0146823,1778163900,10:25,129,DOWN,0.55,45.5,25.0,0.3649,0.8919,-0.0904,240.0,-0.0904,240.0,0.0,0.8919,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80400.5,-0.155,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778164271.0855424,1778164200,10:30,130,DOWN,0.55,45.5,25.0,0.278,0.8,-0.0601,228.9,-0.0601,228.9,0.0,0.8,0.01,0.28,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80198.83,-0.2508,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778164632.3231156,1778164500,10:35,131,DOWN,0.55,45.5,25.0,0.2945,0.8365,-0.063,167.7,-0.063,167.7,0.0,0.8365,0.01,0.39,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80139.51,-0.074,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778164873.7227921,1778164800,10:40,132,DOWN,0.55,45.5,25.0,0.3003,0.8273,-0.0734,226.3,-0.0734,226.3,0.0,0.8273,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80148.0,0.0106,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778165201.864031,1778165100,10:45,133,UP,0.55,45.5,25.0,0.2764,0.8134,0.0715,198.1,0.0715,198.1,0.0,0.99,0.5036,0.99,0.5,resolution,0.0,0.0,0.0,45.5,0.0,0,80215.05,0.0837,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778165467.199128,1778165400,10:50,134,UP,0.55,45.5,25.0,0.3011,0.8241,0.0685,232.8,0.0685,232.8,0.0,0.99,0.6173,0.99,0.62,resolution,0.0,0.0,0.0,45.5,0.0,0,80260.01,0.056,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778165812.9331822,1778165700,10:55,135,DOWN,0.55,45.5,25.0,0.3109,0.8489,-0.067,187.1,-0.067,187.1,0.0,0.8489,0.01,0.28,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80171.38,-0.1104,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778166060.0665593,1778166000,11:00,136,DOWN,0.55,45.5,25.0,0.3661,0.8911,-0.0856,239.9,-0.0856,239.9,0.0,0.8911,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80139.49,-0.0398,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778166360.092293,1778166300,11:05,137,DOWN,0.55,45.5,25.0,0.3086,0.8296,-0.0685,239.9,-0.0685,239.9,0.0,0.8296,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80268.7,0.1612,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778166663.395694,1778166600,11:10,138,DOWN,0.55,45.5,25.0,0.2809,0.8009,-0.0607,236.6,-0.0607,236.6,0.0,0.8009,0.01,0.35,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80162.33,-0.1325,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778167087.819738,1778166900,11:15,139,DOWN,0.55,45.5,25.0,0.3525,0.9145,-0.0647,112.2,-0.0647,112.2,0.0,0.9145,0.01,0.19,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79980.21,-0.2272,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778167260.0190039,1778167200,11:20,140,DOWN,0.55,45.5,25.0,0.3104,0.8294,-0.0627,240.0,-0.0627,240.0,0.0,0.8294,0.01,0.27,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79834.87,-0.1817,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778167567.3476918,1778167500,11:25,141,UP,0.55,45.5,25.0,0.3486,0.8746,0.0756,232.7,0.0756,232.7,0.0,0.99,0.5033,0.99,0.5,resolution,0.0,0.0,0.0,45.5,0.0,0,79849.99,0.0189,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778167860.1021428,1778167800,11:30,142,UP,0.55,45.5,25.0,0.2913,0.8103,0.0626,239.9,0.0626,239.9,0.0,0.99,0.7024,0.99,0.7,resolution,0.0,0.0,0.0,45.5,0.0,0,79976.96,0.159,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778168177.005042,1778168100,11:35,143,UP,0.55,45.5,25.0,0.3574,0.8854,0.0713,223.0,0.0713,223.0,0.0,0.976,0.5247,0.98,0.52,resolution,0.0,0.0,0.0,45.5,0.0,0,79968.06,-0.0111,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778168565.0364234,1778168400,11:40,144,UP,0.55,45.5,25.0,0.3423,0.8943,0.0617,135.0,0.0617,135.0,0.0,0.9413,0.5605,0.94,0.56,resolution,0.0,0.0,0.0,45.5,0.0,0,79972.02,0.005,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778169482.7340546,1778169300,11:55,1,DOWN,0.55,28.3,15.55,0.2687,0.8367,-0.0736,117.3,-0.0736,117.3,0.0,0.8367,0.01,0.16,0.01,resolution,0.0,0.0,0.0,28.3,0.0,0,79885.61,-0.0916,True,28.3,binance_fallback,not_attempted,12.72,81.82,12.75
1778169803.602495,1778169600,12:00,2,UP,0.55,32.9,18.07,0.2518,0.8148,0.0609,96.4,0.0609,96.4,0.0,0.99,0.5233,0.99,0.52,resolution,0.0,0.0,0.0,32.9,0.0,0,79850.0,-0.0446,False,0.0,binance_fallback,not_attempted,-18.07,-100.0,-18.07
1778170006.5680072,1778169900,12:05,3,DOWN,0.55,23.0,12.63,0.2586,0.8016,-0.0817,193.4,-0.0817,193.4,0.0,0.8016,0.01,0.23,0.01,resolution,0.0,0.0,0.0,23.0,0.0,0,79841.11,-0.0111,True,23.0,binance_fallback,not_attempted,10.33,81.82,10.37
1778170283.8509066,1778170200,12:10,4,DOWN,0.55,28.5,15.65,0.2641,0.8001,-0.0858,216.2,-0.0858,216.2,0.0,0.8001,0.0559,0.37,0.06,resolution,0.0,0.0,0.0,28.5,0.0,0,79837.61,-0.0044,True,28.5,binance_fallback,not_attempted,12.8,81.82,12.85
1778170560.056895,1778170500,12:15,5,DOWN,0.55,38.7,21.28,0.2957,0.8247,-0.1002,239.9,-0.1002,239.9,0.0,0.8247,0.01,0.26,0.01,resolution,0.0,0.0,0.0,38.7,0.0,0,79747.98,-0.1123,True,38.7,binance_fallback,not_attempted,17.41,81.82,17.42
1778170860.0223742,1778170800,12:20,6,UP,0.55,45.5,25.0,0.2851,0.8131,0.0955,240.0,0.0955,240.0,0.0,0.99,0.7424,0.99,0.74,resolution,0.0,0.0,0.0,45.5,0.0,0,79909.49,0.2025,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778171160.0258772,1778171100,12:25,7,UP,0.55,45.5,25.0,0.2982,0.8162,0.0602,240.0,0.0602,240.0,0.0,0.99,0.6937,0.99,0.69,resolution,0.0,0.0,0.0,45.5,0.0,0,79987.42,0.0975,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778171657.9087589,1778171400,12:30,8,DOWN,0.55,45.5,25.0,0.407,0.99,-0.0637,42.1,-0.0637,42.1,0.0,0.99,0.01,0.08,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79893.23,-0.1178,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778171760.080191,1778171700,12:35,9,DOWN,0.55,45.5,25.0,0.4108,0.9368,-0.0886,239.9,-0.0886,239.9,0.0,0.9368,0.01,0.24,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79813.33,-0.1,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778172188.8232474,1778172000,12:40,10,UP,0.55,45.5,25.0,0.3909,0.9489,0.0605,111.2,0.0605,111.2,0.0,0.99,0.6875,0.99,0.69,resolution,0.0,0.0,0.0,45.5,0.0,0,79891.0,0.0973,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778172453.5845232,1778172300,12:45,11,UP,0.55,45.5,25.0,0.3912,0.9432,0.0663,146.4,0.0663,146.4,0.0,0.99,0.551,0.99,0.55,resolution,0.0,0.0,0.0,45.5,0.0,0,79908.53,0.0219,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778172678.145439,1778172600,12:50,12,DOWN,0.55,45.5,25.0,0.3588,0.8828,-0.0613,221.9,-0.0613,221.9,0.0,0.8828,0.01,0.38,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79870.76,-0.0473,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778173008.7466733,1778172900,12:55,13,DOWN,0.55,45.5,25.0,0.3692,0.9042,-0.0626,191.3,-0.0626,191.3,0.0,0.9042,0.01,0.26,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79801.08,-0.0872,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778173369.0923798,1778173200,13:00,14,UP,0.55,45.5,25.0,0.4031,0.9631,0.0708,130.9,0.0708,130.9,0.0,0.99,0.7495,0.99,0.75,resolution,0.0,0.0,0.0,45.5,0.0,0,79832.83,0.0398,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778173592.5070338,1778173500,13:05,15,UP,0.55,45.5,25.0,0.3616,0.8906,0.0614,207.5,0.0614,207.5,0.0,0.99,0.7307,0.99,0.73,resolution,0.0,0.0,0.0,45.5,0.0,0,79846.77,0.0175,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778174200.9076817,1778174100,13:15,16,DOWN,0.55,45.5,25.0,0.3805,0.9145,-0.0669,199.1,-0.0669,199.1,0.0,0.9145,0.01,0.25,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79731.96,-0.2002,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778174523.120286,1778174400,13:20,17,UP,0.55,45.5,25.0,0.3614,0.8994,0.06,176.9,0.06,176.9,0.0,0.99,0.7427,0.99,0.74,resolution,0.0,0.0,0.0,45.5,0.0,0,79867.55,0.1701,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778174760.0184216,1778174700,13:25,18,DOWN,0.55,45.5,25.0,0.452,0.99,-0.1411,240.0,-0.1411,240.0,0.0,0.99,0.01,0.09,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,79685.71,-0.2277,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778175060.0472841,1778175000,13:30,19,UP,0.55,45.5,25.0,0.3186,0.8376,0.0611,240.0,0.0611,240.0,0.0,0.99,0.5037,0.99,0.5,resolution,0.0,0.0,0.0,45.5,0.0,0,79774.18,0.111,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778175428.058038,1778175300,13:35,20,UP,0.55,45.5,25.0,0.3436,0.8846,0.0628,171.9,0.0628,171.9,0.0,0.99,0.7089,0.99,0.71,resolution,0.0,0.0,0.0,45.5,0.0,0,79863.38,0.1118,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778175697.5967045,1778175600,13:40,21,UP,0.55,45.5,25.0,0.3247,0.8547,0.0602,202.4,0.0602,202.4,0.0,0.99,0.5879,0.99,0.59,resolution,0.0,0.0,0.0,45.5,0.0,0,79880.01,0.0208,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778175983.0388224,1778175900,13:45,22,UP,0.55,45.5,25.0,0.3119,0.8379,0.0611,217.0,0.0611,217.0,0.0,0.9654,0.5023,0.97,0.5,resolution,0.0,0.0,0.0,45.5,0.0,0,79869.99,-0.0125,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778176284.6849506,1778176200,13:50,23,UP,0.55,45.5,25.0,0.328,0.857,0.0667,215.3,0.0667,215.3,0.0,0.99,0.5205,0.99,0.52,resolution,0.0,0.0,0.0,45.5,0.0,0,79932.68,0.0785,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778176593.1497655,1778176500,13:55,24,UP,0.55,45.5,25.0,0.3488,0.8828,0.0717,206.9,0.0717,206.9,0.0,0.99,0.7878,0.99,0.79,resolution,0.0,0.0,0.0,45.5,0.0,0,80094.53,0.2025,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778176860.067225,1778176800,14:00,25,UP,0.55,45.5,25.0,0.3193,0.8403,0.0703,239.9,0.0703,239.9,0.0,0.99,0.646,0.99,0.65,resolution,0.0,0.0,0.0,45.5,0.0,0,80140.0,0.0568,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778177176.4344397,1778177100,14:05,26,UP,0.55,45.5,25.0,0.2955,0.8195,0.0614,223.6,0.0614,223.6,0.0,0.99,0.5602,0.99,0.56,resolution,0.0,0.0,0.0,45.5,0.0,0,80118.43,-0.0269,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778177685.7903266,1778177400,14:10,27,UP,0.55,45.5,25.0,0.401,0.99,0.061,14.2,0.061,14.2,0.0,0.99,0.99,0.99,0.99,resolution,0.0,0.0,0.0,45.5,0.0,0,80159.72,0.0515,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778178574.8422732,1778178300,14:25,28,DOWN,0.55,45.5,25.0,0.406,0.99,-0.0601,25.3,-0.0601,25.3,0.0,0.99,0.01,0.02,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80126.04,-0.0896,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778178660.0093355,1778178600,14:30,29,UP,0.55,45.5,25.0,0.4138,0.9388,0.0829,240.0,0.0829,240.0,0.0,0.99,0.7683,0.99,0.77,resolution,0.0,0.0,0.0,45.5,0.0,0,80183.59,0.0718,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778179027.5881803,1778178900,14:35,30,UP,0.55,45.5,25.0,0.3683,0.9073,0.0602,172.4,0.0602,172.4,0.0,0.99,0.5084,0.99,0.51,resolution,0.0,0.0,0.0,45.5,0.0,0,80235.54,0.0648,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778179326.7374616,1778179200,14:40,31,DOWN,0.55,45.5,25.0,0.3708,0.9108,-0.0614,173.3,-0.0614,173.3,0.0,0.9108,0.01,0.48,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80125.99,-0.1365,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778179740.4315913,1778179500,14:45,32,DOWN,0.55,45.5,25.0,0.408,0.99,-0.0673,59.6,-0.0673,59.6,0.0,0.99,0.01,0.1,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80067.4,-0.0731,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
1778179890.6999822,1778179800,14:50,33,DOWN,0.55,45.5,25.0,0.365,0.894,-0.0625,209.3,-0.0625,209.3,0.0,0.894,0.01,0.5,0.01,resolution,0.0,0.0,0.0,45.5,0.0,0,80113.39,0.0574,False,0.0,binance_fallback,not_attempted,-25.0,-100.0,-25.0
1778180160.0492303,1778180100,14:55,34,UP,0.55,45.5,25.0,0.452,0.99,0.1395,240.0,0.1395,240.0,0.0,0.99,0.8675,0.99,0.87,resolution,0.0,0.0,0.0,45.5,0.0,0,80200.59,0.1088,True,45.5,binance_fallback,not_attempted,20.45,81.82,20.5
