timestamp,window_ts,window_time,btc_price,opening_price,btc_delta_pct,up_price,down_price,seconds_remaining,side,true_prob,market_price,edge,kelly_size,action,skip_reason,actual_price,actual_edge,fill_price,slippage
1778111400.03266,1778111100,19:45,81357.03,81350.31,0.0083,0.513,0.487,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778111583.2882354,1778111400,19:50,81408.28,81357.03,0.063,0.5,0.5,116.7,UP,0.8,0.559,0.241,13.66,traded,,0.55,0.25,0.55,-0.009
1778112000.0210514,1778111700,19:55,81447.01,81440.71,0.0077,0.512,0.488,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778112300.0811644,1778112000,20:00,81434.52,81447.01,-0.0153,0.476,0.524,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778112470.1330187,1778112300,20:05,81380.01,81434.52,-0.0669,0.5,0.5,129.9,DOWN,0.8017,0.558,0.2437,16.87,traded,,0.55,0.2517,0.55,-0.008
1778112739.3796823,1778112600,20:10,81487.66,81419.07,0.0842,0.5,0.5,160.6,UP,0.8313,0.558,0.2733,23.18,traded,,0.55,0.2813,0.55,-0.008
1778113030.2342405,1778112900,20:15,81371.52,81426.59,-0.0676,0.5,0.5,169.8,DOWN,0.933,0.545,0.388,25.0,traded,,0.55,0.383,0.55,0.005
1778113260.0634205,1778113200,20:20,81343.43,81405.65,-0.0764,0.5,0.5,239.9,DOWN,0.9228,0.523,0.3998,25.0,traded,,0.55,0.3728,0.55,0.027
1778113759.945699,1778113500,20:25,81237.08,81286.0,-0.0602,0.5,0.5,40.1,DOWN,0.99,0.58,0.41,25.0,traded,,0.55,0.44,0.55,-0.03
1778113965.0710225,1778113800,20:30,81174.01,81227.27,-0.0656,0.5,0.5,134.9,DOWN,0.9484,0.555,0.3934,25.0,traded,,0.55,0.3984,0.55,-0.005
1778114211.6129322,1778114100,20:35,81123.45,81172.43,-0.0603,0.5,0.5,188.4,DOWN,0.8978,0.534,0.3638,25.0,traded,,0.55,0.3478,0.55,0.016
1778114460.0152442,1778114400,20:40,81057.99,81120.0,-0.0764,0.5,0.5,240.0,DOWN,0.9228,0.523,0.3998,25.0,traded,,0.55,0.3728,0.55,0.027
1778114906.528231,1778114700,20:45,81079.63,81027.98,0.0637,0.5,0.5,93.5,UP,0.9715,0.567,0.4045,25.0,traded,,0.55,0.4215,0.55,-0.017
1778115089.204199,1778115000,20:50,81058.0,81108.01,-0.0617,0.5,0.5,210.8,DOWN,0.8899,0.528,0.3619,25.0,traded,,0.55,0.3399,0.55,0.022
1778115360.0861762,1778115300,20:55,81097.01,81022.92,0.0914,0.5,0.5,239.9,UP,0.9558,0.527,0.4288,25.0,traded,,0.55,0.4058,0.55,0.023
1778115681.2890286,1778115600,21:00,80968.26,81016.96,-0.0601,0.5,0.5,218.7,DOWN,0.8797,0.525,0.3547,25.0,traded,,0.55,0.3297,0.55,0.025
1778115973.2428658,1778115900,21:05,80943.96,81010.42,-0.082,0.5,0.5,226.8,DOWN,0.9421,0.53,0.4121,25.0,traded,,0.55,0.3921,0.55,0.02
1778116260.0165014,1778116200,21:10,81134.0,81058.0,0.0938,0.5,0.5,240.0,UP,0.9597,0.528,0.4317,25.0,traded,,0.55,0.4097,0.55,0.022
1778116582.1043713,1778116500,21:15,81098.73,81151.53,-0.0651,0.5,0.5,217.9,DOWN,0.8984,0.527,0.3714,25.0,traded,,0.55,0.3484,0.55,0.023
1778116899.5464017,1778116800,21:20,81028.0,81077.68,-0.0613,0.5,0.5,200.5,DOWN,0.8942,0.531,0.3632,25.0,traded,,0.55,0.3442,0.55,0.019
1778117324.321845,1778117100,21:25,81195.85,81145.48,0.0621,0.5,0.5,75.7,UP,0.9803,0.571,0.4093,25.0,traded,,0.55,0.4303,0.55,-0.021
1778117666.9883852,1778117400,21:30,81160.86,81210.01,-0.0605,0.5,0.5,33.0,DOWN,0.99,0.582,0.408,25.0,traded,,0.55,0.44,0.55,-0.032
1778117767.0035331,1778117700,21:35,81198.01,81142.59,0.0683,0.5,0.5,233.0,UP,0.9018,0.523,0.3788,25.0,traded,,0.55,0.3518,0.55,0.027
1778118300.0834582,1778118000,21:40,81278.6,81260.3,0.0225,0.535,0.465,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778118600.084829,1778118300,21:45,81272.2,81278.6,-0.0079,0.488,0.512,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778118660.035756,1778118600,21:50,81212.96,81272.2,-0.0729,0.5,0.5,240.0,DOWN,0.9128,0.522,0.3908,25.0,traded,,0.55,0.3628,0.55,0.028
1778119200.0891132,1778118900,21:55,81167.8,81175.03,-0.0089,0.486,0.514,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778119332.1484463,1778119200,22:00,81114.16,81167.8,-0.0661,0.5,0.5,167.9,DOWN,0.9296,0.544,0.3856,25.0,traded,,0.55,0.3796,0.55,0.006
1778119770.2486742,1778119500,22:05,81061.38,81111.5,-0.0618,0.5,0.5,29.8,DOWN,0.99,0.585,0.405,25.0,traded,,0.55,0.44,0.55,-0.035
1778119943.9118137,1778119800,22:10,80955.16,81014.84,-0.0737,0.5,0.5,156.1,DOWN,0.9556,0.553,0.4026,25.0,traded,,0.55,0.4056,0.55,-0.003
1778120400.0655913,1778120100,22:15,80911.43,80933.64,-0.0274,0.457,0.543,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778120591.1927707,1778120400,22:20,80960.67,80911.42,0.0609,0.5,0.5,108.8,UP,0.954,0.559,0.395,25.0,traded,,0.55,0.404,0.55,-0.009
1778121000.0651886,1778120700,22:25,80898.0,80904.99,-0.0086,0.486,0.514,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778121180.3432243,1778121000,22:30,80960.0,80898.0,0.0766,0.5,0.5,119.7,UP,0.9784,0.569,0.4094,25.0,traded,,0.55,0.4284,0.55,-0.019
1778121369.1373596,1778121300,22:35,80959.53,81013.12,-0.0661,0.5,0.5,230.9,DOWN,0.8956,0.523,0.3726,25.0,traded,,0.55,0.3456,0.55,0.027
1778121900.094502,1778121600,22:40,80967.9,80969.28,-0.0017,0.497,0.503,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778121960.0802398,1778121900,22:45,81047.78,80967.9,0.0987,0.5,0.5,239.9,UP,0.967,0.529,0.438,25.0,traded,,0.55,0.417,0.55,0.021
1778122500.0971928,1778122200,22:50,81086.03,81052.0,0.042,0.565,0.435,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778122634.6633294,1778122500,22:55,81141.5,81086.03,0.0684,0.5,0.5,165.3,UP,0.9377,0.547,0.3907,25.0,traded,,0.55,0.3877,0.55,0.003
1778122970.5460722,1778122800,23:00,81058.0,81113.34,-0.0682,0.5,0.5,129.5,DOWN,0.9583,0.559,0.3993,25.0,traded,,0.55,0.4083,0.55,-0.009
1778123325.6737099,1778123100,23:05,81106.01,81056.61,0.0609,0.5,0.5,74.3,UP,0.9794,0.57,0.4094,25.0,traded,,0.55,0.4294,0.55,-0.02
1778123586.3136592,1778123400,23:10,81028.74,81080.32,-0.0636,0.5,0.5,113.7,DOWN,0.9575,0.56,0.3975,25.0,traded,,0.55,0.4075,0.55,-0.01
1778123839.9257343,1778123700,23:15,81072.02,81020.17,0.064,0.5,0.5,160.1,UP,0.9279,0.545,0.3829,25.0,traded,,0.55,0.3779,0.55,0.005
1778124076.8659961,1778124000,23:20,80967.96,81020.01,-0.0642,0.5,0.5,223.1,DOWN,0.8928,0.525,0.3678,25.0,traded,,0.55,0.3428,0.55,0.025
1778124389.5796616,1778124300,23:25,80949.99,80899.99,0.0618,0.5,0.5,210.4,UP,0.8906,0.528,0.3626,25.0,traded,,0.55,0.3406,0.55,0.022
1778124874.0398064,1778124600,23:30,80920.01,80971.54,-0.0636,0.5,0.5,26.0,DOWN,0.99,0.589,0.401,25.0,traded,,0.55,0.44,0.55,-0.039
1778125062.9116154,1778124900,23:35,80975.65,80923.64,0.0643,0.5,0.5,137.1,UP,0.9435,0.553,0.3905,25.0,traded,,0.55,0.3935,0.55,-0.003
1778125500.068641,1778125200,23:40,80980.01,80983.57,-0.0044,0.493,0.507,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778125704.014877,1778125500,23:45,80930.01,80980.0,-0.0617,0.5,0.5,96.0,DOWN,0.9655,0.564,0.4015,25.0,traded,,0.55,0.4155,0.55,-0.014
1778125860.0483484,1778125800,23:50,81006.0,80954.66,0.0634,0.5,0.5,240.0,UP,0.8814,0.519,0.3624,25.0,traded,,0.55,0.3314,0.55,0.031
1778126160.099351,1778126100,23:55,80884.46,80936.07,-0.0638,0.5,0.5,239.9,DOWN,0.8827,0.519,0.3637,25.0,traded,,0.55,0.3327,0.55,0.031
1778126700.0083294,1778126400,00:00,80816.55,80834.92,-0.0227,0.464,0.536,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778126986.4343956,1778126700,00:05,80761.56,80816.55,-0.068,0.5,0.5,13.6,DOWN,0.99,0.599,0.391,25.0,traded,,0.55,0.44,0.55,-0.049
1778127060.0825112,1778127000,00:10,80832.87,80771.8,0.0756,0.5,0.5,239.9,UP,0.9206,0.523,0.3976,25.0,traded,,0.55,0.3706,0.55,0.027
1778127429.921821,1778127300,00:15,80922.97,80869.87,0.0657,0.5,0.5,170.1,UP,0.9269,0.543,0.3839,25.0,traded,,0.55,0.3769,0.55,0.007
1778127900.05451,1778127600,00:20,80927.99,80941.75,-0.017,0.473,0.527,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778128200.0817823,1778127900,00:25,80933.35,80928.0,0.0066,0.51,0.49,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778128500.0515687,1778128200,00:30,80910.85,80933.35,-0.0278,0.457,0.543,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778128800.0664642,1778128500,00:35,80889.17,80910.85,-0.0268,0.458,0.542,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778129100.0500798,1778128800,00:40,80887.12,80889.17,-0.0025,0.496,0.504,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778129400.1285105,1778129100,00:45,80925.49,80887.12,0.0474,0.573,0.427,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778129660.3449323,1778129400,00:50,80978.3,80925.49,0.0653,0.5,0.5,39.7,UP,0.99,0.586,0.404,25.0,traded,,0.55,0.44,0.55,-0.036
1778130000.0584898,1778129700,00:55,80979.2,80989.59,-0.0128,0.48,0.52,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778130060.0947785,1778130000,01:00,81035.16,80979.2,0.0691,0.5,0.5,239.9,UP,0.9011,0.521,0.3801,25.0,traded,,0.55,0.3511,0.55,0.029
1778130450.0691376,1778130300,01:05,81037.88,81087.91,-0.0617,0.5,0.5,149.9,DOWN,0.9271,0.547,0.3801,25.0,traded,,0.55,0.3771,0.55,0.003
1778130740.0518925,1778130600,01:10,81093.5,81037.1,0.0696,0.5,0.5,159.9,UP,0.9439,0.549,0.3949,25.0,traded,,0.55,0.3939,0.55,0.001
1778131200.022653,1778130900,01:15,81141.13,81116.85,0.0299,0.547,0.453,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778131362.6885998,1778131200,01:20,81091.54,81141.13,-0.0611,0.5,0.5,137.3,DOWN,0.9339,0.551,0.3829,25.0,traded,,0.55,0.3839,0.55,-0.001
1778131800.074673,1778131500,01:25,81102.03,81090.76,0.0139,0.522,0.478,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778132100.0574956,1778131800,01:30,81050.0,81102.03,-0.0642,0.402,0.598,0.0,,0.0,0.0,0.0,0.0,no_signal,,0.0,0.0,0.0,0.0
1778132400.0641031,1778132100,01:35,81058.0,81050.0,0.0099,0.516,0.484,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778132700.0310144,1778132400,01:40,81080.11,81058.0,0.0273,0.543,0.457,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778133000.0849264,1778132700,01:45,81053.7,81080.11,-0.0326,0.449,0.551,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778133300.0207841,1778133000,01:50,81067.99,81053.71,0.0176,0.528,0.472,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778133600.0497997,1778133300,01:55,81087.99,81067.99,0.0247,0.539,0.461,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778133900.0941246,1778133600,02:00,81063.46,81087.99,-0.0303,0.453,0.547,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778134115.9672582,1778133900,02:05,80995.75,81063.46,-0.0835,0.5,0.5,84.0,DOWN,0.99,0.59,0.4,25.0,traded,,0.55,0.44,0.55,-0.04
1778134262.4327674,1778134200,02:10,80927.77,80977.88,-0.0619,0.5,0.5,237.6,DOWN,0.8768,0.52,0.3568,25.0,traded,,0.55,0.3268,0.55,0.03
1778134560.0540795,1778134500,02:15,80954.68,80899.21,0.0686,0.5,0.5,239.9,UP,0.8993,0.521,0.3783,25.0,traded,,0.55,0.3493,0.55,0.029
1778134928.7310395,1778134800,02:20,81007.34,80955.17,0.0644,0.5,0.5,171.3,UP,0.9224,0.542,0.3804,25.0,traded,,0.55,0.3724,0.55,0.008
1778135400.0399199,1778135100,02:25,81026.48,80978.51,0.0592,0.591,0.409,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778135504.7581866,1778135400,02:30,81075.54,81026.48,0.0605,0.5,0.5,195.2,UP,0.8945,0.532,0.3625,25.0,traded,,0.55,0.3445,0.55,0.018
1778135804.7184348,1778135700,02:35,81316.63,81262.75,0.0663,0.5,0.5,195.3,UP,0.8557,0.535,0.3207,25.0,traded,,0.55,0.3057,0.55,0.015
1778136060.0417778,1778136000,02:40,81338.95,81276.6,0.0767,0.5,0.5,240.0,UP,0.8674,0.523,0.3444,25.0,traded,,0.55,0.3174,0.55,0.027
1778136379.6846097,1778136300,02:45,81320.43,81369.71,-0.0606,0.5,0.5,220.3,DOWN,0.8205,0.525,0.2955,25.0,traded,,0.55,0.2705,0.55,0.025
1778136736.7551994,1778136600,02:50,81357.85,81308.68,0.0605,0.5,0.5,163.2,UP,0.8598,0.542,0.3178,25.0,traded,,0.55,0.3098,0.55,0.008
1778137179.4012885,1778136900,02:55,81443.21,81387.99,0.0678,0.5,0.5,20.6,UP,0.99,0.596,0.394,25.0,traded,,0.55,0.44,0.55,-0.046
1778137500.0593576,1778137200,03:00,81424.55,81438.61,-0.0173,0.473,0.527,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778137665.521871,1778137500,03:05,81480.0,81424.55,0.0681,0.5,0.5,134.5,UP,0.9191,0.557,0.3621,25.0,traded,,0.55,0.3691,0.55,-0.007
1778137861.4567964,1778137800,03:10,81478.12,81426.6,0.0633,0.5,0.5,238.5,UP,0.824,0.52,0.304,25.0,traded,,0.55,0.274,0.55,0.03
1778138339.868784,1778138100,03:15,81606.12,81660.09,-0.0661,0.5,0.5,60.1,DOWN,0.9353,0.58,0.3553,25.0,traded,,0.55,0.3853,0.55,-0.03
1778138700.033127,1778138400,03:20,81608.98,81600.72,0.0101,0.516,0.484,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778138931.9750788,1778138700,03:25,81558.01,81608.98,-0.0625,0.5,0.5,68.0,DOWN,0.9084,0.574,0.3344,25.0,traded,,0.55,0.3584,0.55,-0.024
1778139081.6964011,1778139000,03:30,81619.35,81561.36,0.0711,0.5,0.5,218.3,UP,0.8011,0.529,0.2721,25.0,traded,,0.55,0.2511,0.55,0.021
1778139508.730421,1778139300,03:35,81613.88,81667.67,-0.0659,0.5,0.5,91.3,DOWN,0.9378,0.57,0.3678,25.0,traded,,0.55,0.3878,0.55,-0.02
1778139900.043935,1778139600,03:40,81588.06,81622.14,-0.0418,0.435,0.565,0.1,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778140149.4593835,1778139900,03:45,81530.49,81588.06,-0.0706,0.5,0.5,50.5,DOWN,0.9884,0.589,0.3994,25.0,traded,,0.55,0.4384,0.55,-0.039
1778140446.713681,1778140200,03:50,81480.47,81529.58,-0.0602,0.5,0.5,53.3,DOWN,0.9704,0.576,0.3944,25.0,traded,,0.55,0.4204,0.55,-0.026
1778140750.6777854,1778140500,03:55,81522.27,81469.34,0.065,0.5,0.5,49.3,UP,0.9832,0.583,0.4002,25.0,traded,,0.55,0.4332,0.55,-0.033
1778140860.0496373,1778140800,04:00,81457.99,81518.57,-0.0743,0.5,0.5,240.0,DOWN,0.8646,0.522,0.3426,25.0,traded,,0.55,0.3146,0.55,0.028
1778141360.161015,1778141100,04:05,81588.3,81538.69,0.0608,0.5,0.5,39.8,UP,0.987,0.581,0.406,25.0,traded,,0.55,0.437,0.55,-0.031
1778141460.0674102,1778141400,04:10,81500.34,81583.6,-0.1021,0.5,0.5,239.9,DOWN,0.9437,0.53,0.4137,25.0,traded,,0.55,0.3937,0.55,0.02
1778141921.0287938,1778141700,04:15,81458.16,81508.85,-0.0622,0.5,0.5,79.0,DOWN,0.9783,0.57,0.4083,25.0,traded,,0.55,0.4283,0.55,-0.02
1778142081.8147647,1778142000,04:20,81348.59,81397.98,-0.0607,0.5,0.5,218.2,DOWN,0.8822,0.525,0.3572,25.0,traded,,0.55,0.3322,0.55,0.025
1778142600.0684822,1778142300,04:25,81419.05,81412.23,0.0084,0.513,0.487,0.0,,0.0,0.0,0.0,0.0,no_signal,delta_too_small,0.0,0.0,0.0,0.0
1778142690.1657999,1778142600,04:30,81469.34,81419.05,0.0618,0.5,0.5,209.8,UP,0.8908,0.528,0.3628,25.0,traded,,0.55,0.3408,0.55,0.022
1778143119.7826102,1778142900,04:35,81289.45,81346.26,-0.0698,0.5,0.5,80.2,DOWN,0.9878,0.577,0.4108,25.0,traded,,0.55,0.4378,0.55,-0.027
